gene	target_gene	network	name	pfam	expression_tpm	expression_lfc	target_name	target_pfam	target_expression_tpm	target_expression_lfc	motif	motif_score	footprint_score	expression_correlation	target_TF
Nvec_vc1.1_XM_032363992.2	Nvec_v1g239391	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	1908	1.23199202763994	ARCH1151	7.14309	5.64722	0.738930716130651	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032367240.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	817.25	0.07349939541464	ARCH1151	8.80834	5.6436	0.218974672312909	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001641181.3	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	1386	0.0331340469905293	ARCH1151	8.50355	5.64222	-0.0921674786846502	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001622613.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	6926.5	5.77727411664942	ARCH1151	11.09147	5.61744	0.961564337198054	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001632400.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Cysteine dioxygenase type 1	CDO_I/	2263.75	0.218054979295367	ARCH1151	9.92996	5.61021	0.520866879374934	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048720000.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	2737.5	2.48300665306739	ARCH1151	8.12828	5.60708	0.930996182415075	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001641449.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Chondroitin sulfate N-acetylga	CHGN/	1891.75	1.95058948717305	ARCH1151	10.06048	5.50836	0.943345934931919	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001636691.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Microsomal glutathione S-trans	MAPEG/	7670	0.129244477430213	ARCH1151	7.40961	5.48186	0.0854781563233235	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001633104.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	cDNA, FLJ96908, highly similar	Pro_isomerase/	3497.75	1.08442941615767	ARCH1151	7.36143	5.42358	0.622005353909539	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001633105.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Chloride intracellular channel	""	4726	0.00471351600482142	ARCH1151	7.36143	5.42358	-0.215064216996544	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048731064.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	zf-C2H2.HG87.0:NA	""	8827.75	4.44145457953505	ARCH1151	9.91384	5.3997	0.969653802411605	TRUE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001635587.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	cDNA FLJ10409 fis, clone NT2RM	F-box-like/	598.5	2.14231562962802	ARCH1151	9.83868	5.37628	0.348246995451579	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001635646.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	cDNA FLJ76474, highly similar	Phosphodiest/	386	1.39729149142973	ARCH1151	9.83868	5.37628	0.819748772226961	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032385246.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	6618.75	1.66926352964274	ARCH1151	9.83868	5.37628	0.414623070202675	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032366877.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ion-glutamate:NA	Ion_trans_2/	10473.5	1.82544372672518	ARCH1151	8.38185	5.36566	0.672020386784914	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048731044.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	9573.5	1.15626064043366	ARCH1151	9.36323	5.36193	0.493337574441338	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032372974.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	393.75	2.80927977801146	ARCH1151	7.91883	5.31609	0.886594632713245	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032374206.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	BTB:like:CCIN/GAN/KLHL11:likec	BTB/BACK/Kelch_1/Kelch_1/Kelch	4261.25	3.65941100570249	ARCH1151	8.55898	5.31578	0.893420179386997	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032363262.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	cDNA FLJ59794, highly similar	Peptidase_M14/CarboxypepD_reg/	5153.5	5.76817489677944	ARCH1151	8.07647	5.25304	0.943276671180077	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001641927.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	WD repeat-containing protein 5	WD40/WD40/WD40/WD40/WD40/	1898.25	0.39456363496959	ARCH1151	8.58465	5.24685	0.321379023548753	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032383664.2	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Pituitary tumor-transforming g	""	3389.5	1.07310890046929	ARCH1151	7.22588	5.22424	0.539540520744657	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001630891.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	DUF1647/	2864.5	1.82689891664273	ARCH1151	10.13682	5.21869	0.8916504017963	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032379655.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	113780.25	4.29068411243155	ARCH1151	10.13682	5.21869	0.91638266124014	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048730636.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ion-NaKCa:SCN10A/SCN11A/SCN1A/	ion-NaKCa.HG9.3:SCN10A/SCN11A/	12003.25	2.5418139413265	ARCH1151	7.49383	5.2124	0.862538178435214	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001641022.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Filamin A	CH/Filamin/Filamin/	4854.5	1.95977558434291	ARCH1151	8.83626	5.20297	0.908776725697715	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032366344.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	6688.75	4.00905293172467	ARCH1151	8.83626	5.20297	0.918090158796821	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048731832.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Calcium channel, voltage-depen	Ion_trans/	23859.5	2.32418258137035	ARCH1151	9.52516	5.19059	0.927865690007702	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001622816.3	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Reticulon	Reticulon/	33227.25	1.37582254054977	ARCH1151	9.95578	5.18562	0.516397289343295	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048726022.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	4626	4.28164509597705	ARCH1151	9.32921	5.17651	0.973299732784502	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001639253.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Frequenin homolog (Drosophila)	EF-hand_6/EF-hand_7/	1502.25	0.376608700424752	ARCH1151	8.38197	5.16194	0.536100906516029	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048728008.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Laminin, gamma 1 (Formerly LAM	Laminin_EGF/Laminin_EGF/Lamini	2487.75	4.08159323066629	ARCH1151	8.31056	5.15645	0.975728141161256	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001636197.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Potassium channel, subfamily K	Ion_trans_2/Ion_trans_2/	860	2.97425809781281	ARCH1151	10.94613	5.15038	0.914716076845118	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001636198.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Gastric intrinsic factor	Cobalamin_bind/DUF4430/	550	0.67259815090107	ARCH1151	10.94613	5.15038	-0.0533676338511867	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_v1g179472	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Small EDRK-rich factor 2	4F5/	8042	0.54614031264666	ARCH1151	7.84326	5.12193	0.738645914891811	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032371040.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ion-NaKCa:like:KCND1/KCND2/KCN	BTB_2/Ion_trans/	5734.75	1.74086703563942	ARCH1151	10.88406	5.05747	0.510503505735347	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001637616.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Fukutin related protein	LicD/	314.75	0.696053886221351	ARCH1151	10.96852	5.05059	0.268703895989051	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_NVE24603	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	PAN_1/	1049.5	1.52556650007266	ARCH1151	8.13497	5.03117	0.913283653224301	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032363972.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	E3 ubiquitin-protein ligase RN	RWD/IBR/IBR/	591.75	0.423820178636669	ARCH1151	7.47841	5.01253	0.575239589394217	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032377751.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Major facilitator superfamily	Nuc_H_symport/MFS_1/	7583.25	5.58707996221117	ARCH1151	12.61123	5.00995	0.964925722840142	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048730697.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	3820.25	0.27416406860129	ARCH1151	9.4943	4.95924	-0.149341535851228	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001638049.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Platelet-activating factor ace	Lipase_GDSL_2/	5736.5	2.11989134231049	ARCH1151	7.434	4.95517	0.400964424806491	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032377333.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	2902.75	2.5442813654214	ARCH1151	8.034	4.9456	0.950465647944296	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048731183.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	5466.5	0.397832952797981	ARCH1151	8.11034	4.94441	0.505335387900276	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048731300.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	1532	0.364302518647078	ARCH1151	8.11034	4.94441	0.725274579257902	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032370382.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	3032.25	1.82340675850032	ARCH1151	8.17358	4.93706	0.906250246223679	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048731133.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Proteoglycan 4	Somatomedin_B/	2400.75	2.1788629443001	ARCH1151	8.17358	4.93706	0.9342720474508	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048722486.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Delta-like protein 1	EGF/	161	0.399818546159288	ARCH1151	8.4996	4.93583	0.7321570777413	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032380187.2	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ATP-binding cassette sub-famil	ABC_tran/ABC2_membrane/	3265.25	1.2580103223615	ARCH1151	10.90302	4.91519	0.668648891352324	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001627460.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ion-neuro-gated:like:GABRA1/GA	Neur_chan_LBD/Neur_chan_memb/	1015.25	0.285734001160893	ARCH1151	8.73944	4.90718	0.570415641572772	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032384777.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Peroxisomal biogenesis factor	Peroxin-3/Peroxin-3/	1277.75	0.459062063125446	ARCH1151	8.19345	4.87601	0.300801406683584	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032363598.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Collagen:NA	Collagen/Collagen/	353.5	0.634484681360543	ARCH1151	7.12207	4.84941	0.0215874370106907	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032374461.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ion-neuro-gated:AC243734/AC254	ion-neuro-gated.HG1.3:AC243734	2307.75	1.5693454718252	ARCH1151	8.18369	4.82352	0.934972111175515	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001628987.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	GPCR-rhodopsin:NA	7tm_1/	287.75	0.44382829442009	ARCH1151	8.72736	4.82037	0.520379000373777	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032376626.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Protein HEXIM2	HEXIM/	19340.75	0.267902846947069	ARCH1151	8.65969	4.80377	0.253958446287494	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032377067.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	Bcl-2/	2057.25	1.1094581974287	ARCH1151	8.39844	4.78839	0.864280208357429	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001637875.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	1749.75	0.094865752351307	ARCH1151	8.04176	4.78269	-0.137565707179079	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001625253.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	428.75	1.60810895218254	ARCH1151	9.93755	4.75159	0.846553708886461	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001641484.3	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	cDNA, FLJ94678, highly similar	BAG/	345151.5	1.78461067614993	ARCH1151	7.27966	4.68957	0.664996143489303	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001636911.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	GPCR-rhodopsin:NA	7tm_1/	501.75	0.181568604947711	ARCH1151	8.24216	4.6873	-0.297170354624444	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048728773.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	cDNA FLJ13319 fis, clone OVARC	CDP-OH_P_transf/	1933	0.248642926209716	ARCH1151	7.78881	4.67978	0.284072881446314	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032371787.2	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Putative uncharacterized prote	AAA_2/	4955	0.980989556654672	ARCH1151	7.9478	4.67901	0.76850791010141	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001638761.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	zf-C2H2.HG16.2:like:TRERF1/ZNF	""	3190.25	0.21528600794045	ARCH1151	8.43069	4.67672	-0.0458503512761934	TRUE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048723945.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Forkhead.HG1.16:FOXN2/FOXN3	FOXN3	4437.5	0.104129964754095	ARCH1151	8.22602	4.67245	0.343987735684291	TRUE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048720773.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Laminin:NA	Cadherin/Cadherin/Cadherin/Cad	3513	3.18317224120607	ARCH1151	10.60376	4.66385	0.911830697578324	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001626441.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	FERM_M:EPB41L4A/EPB41L4B/EPB41	FERM_M.HG1.9:EPB41L4A/EPB41L4B	6786.5	0.464324195173175	ARCH1151	7.68416	4.64867	0.236640958486339	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_v1g238275	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	2915	2.88149269138905	ARCH1151	8.73944	4.64762	0.918124097488544	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001634725.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	N-acylethanolamine-hydrolyzing	NAAA-beta/CBAH/	325.25	0.19869811835474	ARCH1151	8.24921	4.61776	-0.00365154584449214	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048726159.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	1959	2.06495426176424	ARCH1151	7.9825	4.60643	0.871753455924683	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032381486.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	646.25	0.674935164364178	ARCH1151	10.96852	4.60525	0.761640630448	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048727104.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	cDNA FLJ57391, highly similar	Trypsin/	1011.25	3.22435398363116	ARCH1151	8.31946	4.58826	0.926797107905782	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032378793.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	Usp/	638.25	0.0039460148826279	ARCH1151	10.13682	4.56086	0.0556004798322934	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032365554.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	724.75	1.0453052362217	ARCH1151	9.65601	4.55304	0.551713970171268	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048724032.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ion-neuro-gated:like:GABRA1/GA	Neur_chan_LBD/Neur_chan_memb/	4469.75	2.35701014083931	ARCH1151	8.28562	4.54898	0.876283054262017	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048734545.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Delta-like protein	EGF/EGF/EGF/EGF/	297.25	2.02910243237382	ARCH1151	8.16112	4.51957	0.959955840143879	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001635065.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Sodium/hydrogen exchanger 9	Na_H_Exchanger/	1065.25	4.24839514269498	ARCH1151	8.37214	4.51933	0.948183557547268	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_NVE12069	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	1149.75	0.0515963205765566	ARCH1151	8.11013	4.51219	0.330382278840204	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032381211.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	2361	0.365578073222327	ARCH1151	8.49542	4.50695	0.295764078705425	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032376356.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Galactose-3-O-sulfotransferase	Gal-3-0_sulfotr/	7908.25	2.91527205495387	ARCH1151	7.77248	4.50279	0.983202247897234	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032387014.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	2697.75	0.534123882376218	ARCH1151	7.14806	4.48695	0.393188685876691	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001623376.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	GPCR-rhodopsin:NA	7tm_1/	1396.25	2.04483017770434	ARCH1151	9.85867	4.45094	0.781905238784361	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032377132.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Shak4 ion channel	ion-NaKCa.HG1.6:KCNA1/KCNA10/K	5169.75	1.86739937717245	ARCH1151	7.13019	4.38452	0.868771146294194	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001624980.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Protein disulfide-isomerase A4	Thioredoxin/	9818	0.869824134299444	ARCH1151	8.73944	4.37806	0.740024650041792	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032366211.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Homeodomains.HG1.34:HMX1/HMX2/	HMX1/HMX2/HMX3	9724.25	1.51501116423296	ARCH1151	8.59088	4.37716	0.356100363962117	TRUE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048722385.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Guanine nucleotide-binding pro	""	16333	0.284232832006012	ARCH1151	11.23337	4.34651	0.262425761879853	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_NVE19563	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	cDNA FLJ45736 fis, clone JCMLC	""	118	0.0720065117301421	ARCH1151	10.29649	4.34487	0.171253099759552	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_NVE19564	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	925.75	0.512451804391873	ARCH1151	10.29649	4.34487	0.425424268496135	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048728252.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	10063.25	4.93706162469773	ARCH1151	8.27005	4.30994	0.913095201420223	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048726933.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	Collagen/	8298.75	6.17935881069968	ARCH1151	7.25259	4.30712	0.960369939425713	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032372214.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	2247.25	0.320697720135118	ARCH1151	8.57987	4.24406	-0.359476475274711	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032384615.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Lectin_C:NA	Laminin_G_3/Lectin_C/	645	3.14408944044623	ARCH1151	7.49418	4.23338	0.947196512455411	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032370178.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Putative uncharacterized prote	TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/	2151.5	2.50177335860701	ARCH1151	9.08293	4.16369	0.40814985914164	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001635153.3	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	6682.25	2.36507383109655	ARCH1151	8.73928	4.15447	0.741704084901762	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032366764.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Sodium-dependent neutral amino	SNF/	3318	2.67111718965204	ARCH1151	7.77271	4.1481	0.943972400776383	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048732960.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	ADP-ribosyl cyclase/cyclic ADP	Rib_hydrolayse/Rib_hydrolayse/	363.5	3.68611333951981	ARCH1151	9.6162	4.12756	0.884093698057512	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_032362554.2	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	Synembryn-A	Ric8/	2927.75	0.0400450716220938	ARCH1151	10.9943	4.12375	0.233758775077186	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_001621797.3	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	SIR2:SIRT7	SIR2.HG5.0:SIRT7	3764.25	1.25589646156575	ARCH1151	8.29376	4.11446	0.898076850180116	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_vc1.1_XM_048722878.1	Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	""	""	1358	3.3447143668868	ARCH1151	11.54689	4.1059	0.930021803098611	FALSE
Nvec_vc1.1_XM_032363992.2	Nvec_v1g210540	Elav+Ncol	Pou4	POU4F1/POU4F2/POU4F3	16379	2.79867504708652	HLH.HG1.68:like:ASCL3/ASCL4/AS	""	771.5	0.695122044453214	ARCH1151	7.50593	4.09726	0.0048051863253476	TRUE
