Gene_ID	Family_ID	Cutoff	TF_Status	TF_ID	Motif_ID	ID_JGI_Vienna	PFAM	name	ID_DToL	Percentage_overlap/Blast_ID	Source
Nvec_vc1.1_XM_032377135.2	F223_2.00	0.598692764790911	I	T220983_2.00	M03177_2.00	Nvec_v1g118347	Homeobox/	Homeodomains:like:ANTP_EMX1/ANTP_EMX2/ANTP_NOTO/ANTP_VAX1/ANTP_VAX2:likeclu:7/8/15	Nvec_vc1.1_XM_032377135.2	100	Itvl_overlap
Nvec_vc1.1_XM_032377135.2	F223_2.00	0.598692764790911	I	T220983_2.00	M04908_2.00	Nvec_v1g118347	Homeobox/	Homeodomains:like:ANTP_EMX1/ANTP_EMX2/ANTP_NOTO/ANTP_VAX1/ANTP_VAX2:likeclu:7/8/15	Nvec_vc1.1_XM_032377135.2	100	Itvl_overlap
Nvec_vc1.1_XM_032377135.2	F223_2.00	0.598692764790911	I	T220983_2.00	M04909_2.00	Nvec_v1g118347	Homeobox/	Homeodomains:like:ANTP_EMX1/ANTP_EMX2/ANTP_NOTO/ANTP_VAX1/ANTP_VAX2:likeclu:7/8/15	Nvec_vc1.1_XM_032377135.2	100	Itvl_overlap
Nvec_vc1.1_XM_032377135.2	F223_2.00	0.598692764790911	I	T220983_2.00	M04910_2.00	Nvec_v1g118347	Homeobox/	Homeodomains:like:ANTP_EMX1/ANTP_EMX2/ANTP_NOTO/ANTP_VAX1/ANTP_VAX2:likeclu:7/8/15	Nvec_vc1.1_XM_032377135.2	100	Itvl_overlap
Nvec_vc1.1_XM_032377135.2	F223_2.00	0.598692764790911	I	T220983_2.00	M04911_2.00	Nvec_v1g118347	Homeobox/	Homeodomains:like:ANTP_EMX1/ANTP_EMX2/ANTP_NOTO/ANTP_VAX1/ANTP_VAX2:likeclu:7/8/15	Nvec_vc1.1_XM_032377135.2	100	Itvl_overlap
Nvec_vc1.1_XM_032377135.2	F223_2.00	0.598692764790911	I	T220983_2.00	M05204_2.00	Nvec_v1g118347	Homeobox/	Homeodomains:like:ANTP_EMX1/ANTP_EMX2/ANTP_NOTO/ANTP_VAX1/ANTP_VAX2:likeclu:7/8/15	Nvec_vc1.1_XM_032377135.2	100	Itvl_overlap
Nvec_vc1.1_XM_032377135.2	F223_2.00	0.598692764790911	I	T220983_2.00	M05205_2.00	Nvec_v1g118347	Homeobox/	Homeodomains:like:ANTP_EMX1/ANTP_EMX2/ANTP_NOTO/ANTP_VAX1/ANTP_VAX2:likeclu:7/8/15	Nvec_vc1.1_XM_032377135.2	100	Itvl_overlap
Nvec_vc1.1_XM_001628635.3	F223_2.00	0.598692764790911	I	T220984_2.00	M02147_2.00	Nvec_v1g119152	Homeobox.HG1.43:PRD_PAX3/PRD_PAX7	Homeodomains:PRD_PAX3/PRD_PAX7/PRD_RHOXF1	Nvec_vc1.1_XM_001628635.3	100	Itvl_overlap
Nvec_vc1.1_XM_032375107.2	F223_2.00	0.598692764790911	I	T220988_2.00	M02126_2.00	Nvec_v1g123192	Homeobox.HG1.26:ANTP_EMX1/ANTP_EMX2	Homeodomains:like:ANTP_EMX1/ANTP_EMX2:likeclu:15	Nvec_vc1.1_XM_032375107.2	100	Itvl_overlap
Nvec_vc1.1_XM_032375107.2	F223_2.00	0.598692764790911	I	T220988_2.00	M02180_2.00	Nvec_v1g123192	Homeobox.HG1.26:ANTP_EMX1/ANTP_EMX2	Homeodomains:like:ANTP_EMX1/ANTP_EMX2:likeclu:15	Nvec_vc1.1_XM_032375107.2	100	Itvl_overlap
Nvec_vc1.1_XM_032374864.2	F223_2.00	0.598692764790911	I	T220989_2.00	M00465_2.00	Nvec_v1g123745	Homeobox/	Homeodomains:ANTP_BARX1/ANTP_BARX2	Nvec_vc1.1_XM_032374864.2	92	Itvl_overlap
Nvec_vc1.1_XM_032374864.2	F223_2.00	0.598692764790911	I	T220989_2.00	M01849_2.00	Nvec_v1g123745	Homeobox/	Homeodomains:ANTP_BARX1/ANTP_BARX2	Nvec_vc1.1_XM_032374864.2	92	Itvl_overlap
Nvec_vc1.1_XM_032374864.2	F223_2.00	0.598692764790911	I	T220989_2.00	M03224_2.00	Nvec_v1g123745	Homeobox/	Homeodomains:ANTP_BARX1/ANTP_BARX2	Nvec_vc1.1_XM_032374864.2	92	Itvl_overlap
Nvec_vc1.1_XM_032374864.2	F223_2.00	0.598692764790911	I	T220989_2.00	M03225_2.00	Nvec_v1g123745	Homeobox/	Homeodomains:ANTP_BARX1/ANTP_BARX2	Nvec_vc1.1_XM_032374864.2	92	Itvl_overlap
Nvec_vc1.1_XM_032374864.2	F223_2.00	0.598692764790911	I	T220989_2.00	M05321_2.00	Nvec_v1g123745	Homeobox/	Homeodomains:ANTP_BARX1/ANTP_BARX2	Nvec_vc1.1_XM_032374864.2	92	Itvl_overlap
Nvec_vc1.1_XM_032374864.2	F223_2.00	0.598692764790911	I	T220989_2.00	M05322_2.00	Nvec_v1g123745	Homeobox/	Homeodomains:ANTP_BARX1/ANTP_BARX2	Nvec_vc1.1_XM_032374864.2	92	Itvl_overlap
Nvec_vc1.1_XM_032374864.2	F223_2.00	0.598692764790911	I	T220989_2.00	M05323_2.00	Nvec_v1g123745	Homeobox/	Homeodomains:ANTP_BARX1/ANTP_BARX2	Nvec_vc1.1_XM_032374864.2	92	Itvl_overlap
Nvec_vc1.1_XM_032374864.2	F223_2.00	0.598692764790911	I	T220989_2.00	M05324_2.00	Nvec_v1g123745	Homeobox/	Homeodomains:ANTP_BARX1/ANTP_BARX2	Nvec_vc1.1_XM_032374864.2	92	Itvl_overlap
Nvec_vc1.1_XM_032374864.2	F223_2.00	0.598692764790911	I	T220989_2.00	M05325_2.00	Nvec_v1g123745	Homeobox/	Homeodomains:ANTP_BARX1/ANTP_BARX2	Nvec_vc1.1_XM_032374864.2	92	Itvl_overlap
Nvec_vc1.1_XM_032374864.2	F223_2.00	0.598692764790911	I	T220989_2.00	M05326_2.00	Nvec_v1g123745	Homeobox/	Homeodomains:ANTP_BARX1/ANTP_BARX2	Nvec_vc1.1_XM_032374864.2	92	Itvl_overlap
Nvec_vc1.1_XM_001626384.3	F223_2.00	0.598692764790911	I	T220991_2.00	M00425_2.00	Nvec_v1g126214	Homeobox.HG4.6:SINE_SIX1/SINE_SIX2	Homeodomains:SINE_SIX1/SINE_SIX2	Nvec_vc1.1_XM_001626384.3	84	Itvl_overlap
Nvec_vc1.1_XM_001626384.3	F223_2.00	0.598692764790911	I	T220991_2.00	M00461_2.00	Nvec_v1g126214	Homeobox.HG4.6:SINE_SIX1/SINE_SIX2	Homeodomains:SINE_SIX1/SINE_SIX2	Nvec_vc1.1_XM_001626384.3	84	Itvl_overlap
Nvec_vc1.1_XM_001626384.3	F223_2.00	0.598692764790911	I	T220991_2.00	M00512_2.00	Nvec_v1g126214	Homeobox.HG4.6:SINE_SIX1/SINE_SIX2	Homeodomains:SINE_SIX1/SINE_SIX2	Nvec_vc1.1_XM_001626384.3	84	Itvl_overlap
Nvec_vc1.1_XM_001626384.3	F223_2.00	0.598692764790911	I	T220991_2.00	M00563_2.00	Nvec_v1g126214	Homeobox.HG4.6:SINE_SIX1/SINE_SIX2	Homeodomains:SINE_SIX1/SINE_SIX2	Nvec_vc1.1_XM_001626384.3	84	Itvl_overlap
Nvec_vc1.1_XM_001626384.3	F223_2.00	0.598692764790911	I	T220991_2.00	M00672_2.00	Nvec_v1g126214	Homeobox.HG4.6:SINE_SIX1/SINE_SIX2	Homeodomains:SINE_SIX1/SINE_SIX2	Nvec_vc1.1_XM_001626384.3	84	Itvl_overlap
Nvec_vc1.1_XM_001626384.3	F223_2.00	0.598692764790911	I	T220991_2.00	M02117_2.00	Nvec_v1g126214	Homeobox.HG4.6:SINE_SIX1/SINE_SIX2	Homeodomains:SINE_SIX1/SINE_SIX2	Nvec_vc1.1_XM_001626384.3	84	Itvl_overlap
Nvec_vc1.1_XM_001626384.3	F223_2.00	0.598692764790911	I	T220991_2.00	M03800_2.00	Nvec_v1g126214	Homeobox.HG4.6:SINE_SIX1/SINE_SIX2	Homeodomains:SINE_SIX1/SINE_SIX2	Nvec_vc1.1_XM_001626384.3	84	Itvl_overlap
Nvec_vc1.1_XM_001626384.3	F223_2.00	0.598692764790911	I	T220991_2.00	M03801_2.00	Nvec_v1g126214	Homeobox.HG4.6:SINE_SIX1/SINE_SIX2	Homeodomains:SINE_SIX1/SINE_SIX2	Nvec_vc1.1_XM_001626384.3	84	Itvl_overlap
Nvec_vc1.1_XM_001626384.3	F223_2.00	0.598692764790911	I	T220991_2.00	M03802_2.00	Nvec_v1g126214	Homeobox.HG4.6:SINE_SIX1/SINE_SIX2	Homeodomains:SINE_SIX1/SINE_SIX2	Nvec_vc1.1_XM_001626384.3	84	Itvl_overlap
Nvec_vc1.1_XM_001626384.3	F223_2.00	0.598692764790911	I	T220991_2.00	M03803_2.00	Nvec_v1g126214	Homeobox.HG4.6:SINE_SIX1/SINE_SIX2	Homeodomains:SINE_SIX1/SINE_SIX2	Nvec_vc1.1_XM_001626384.3	84	Itvl_overlap
Nvec_vc1.1_XM_001626384.3	F223_2.00	0.598692764790911	I	T220991_2.00	M04939_2.00	Nvec_v1g126214	Homeobox.HG4.6:SINE_SIX1/SINE_SIX2	Homeodomains:SINE_SIX1/SINE_SIX2	Nvec_vc1.1_XM_001626384.3	84	Itvl_overlap
Nvec_vc1.1_XM_001626384.3	F223_2.00	0.598692764790911	I	T220991_2.00	M04940_2.00	Nvec_v1g126214	Homeobox.HG4.6:SINE_SIX1/SINE_SIX2	Homeodomains:SINE_SIX1/SINE_SIX2	Nvec_vc1.1_XM_001626384.3	84	Itvl_overlap
Nvec_vc1.1_XM_001626384.3	F223_2.00	0.598692764790911	I	T220991_2.00	M05094_2.00	Nvec_v1g126214	Homeobox.HG4.6:SINE_SIX1/SINE_SIX2	Homeodomains:SINE_SIX1/SINE_SIX2	Nvec_vc1.1_XM_001626384.3	84	Itvl_overlap
Nvec_vc1.1_XM_001626384.3	F223_2.00	0.598692764790911	I	T220991_2.00	M05095_2.00	Nvec_v1g126214	Homeobox.HG4.6:SINE_SIX1/SINE_SIX2	Homeodomains:SINE_SIX1/SINE_SIX2	Nvec_vc1.1_XM_001626384.3	84	Itvl_overlap
Nvec_vc1.1_XM_001626384.3	F223_2.00	0.598692764790911	I	T220991_2.00	M05096_2.00	Nvec_v1g126214	Homeobox.HG4.6:SINE_SIX1/SINE_SIX2	Homeodomains:SINE_SIX1/SINE_SIX2	Nvec_vc1.1_XM_001626384.3	84	Itvl_overlap
Nvec_vc1.1_XM_001626384.3	F223_2.00	0.598692764790911	I	T220991_2.00	M05097_2.00	Nvec_v1g126214	Homeobox.HG4.6:SINE_SIX1/SINE_SIX2	Homeodomains:SINE_SIX1/SINE_SIX2	Nvec_vc1.1_XM_001626384.3	84	Itvl_overlap
Nvec_vc1.1_XM_001626384.3	F223_2.00	0.598692764790911	I	T220991_2.00	M05285_2.00	Nvec_v1g126214	Homeobox.HG4.6:SINE_SIX1/SINE_SIX2	Homeodomains:SINE_SIX1/SINE_SIX2	Nvec_vc1.1_XM_001626384.3	84	Itvl_overlap
Nvec_vc1.1_XM_001626384.3	F223_2.00	0.598692764790911	I	T220991_2.00	M05286_2.00	Nvec_v1g126214	Homeobox.HG4.6:SINE_SIX1/SINE_SIX2	Homeodomains:SINE_SIX1/SINE_SIX2	Nvec_vc1.1_XM_001626384.3	84	Itvl_overlap
Nvec_vc1.1_XM_001626384.3	F223_2.00	0.598692764790911	I	T220991_2.00	M05287_2.00	Nvec_v1g126214	Homeobox.HG4.6:SINE_SIX1/SINE_SIX2	Homeodomains:SINE_SIX1/SINE_SIX2	Nvec_vc1.1_XM_001626384.3	84	Itvl_overlap
Nvec_vc1.1_XM_001626384.3	F223_2.00	0.598692764790911	I	T220991_2.00	M05288_2.00	Nvec_v1g126214	Homeobox.HG4.6:SINE_SIX1/SINE_SIX2	Homeodomains:SINE_SIX1/SINE_SIX2	Nvec_vc1.1_XM_001626384.3	84	Itvl_overlap
Nvec_vc1.1_XM_001625997.3	F223_2.00	0.598692764790911	I	T220992_2.00	M00376_2.00	Nvec_v1g127828	Homeobox.HG2.18:ANTP_NANOG/ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8	Homeodomains:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	Nvec_vc1.1_XM_001625997.3	100	Itvl_overlap
Nvec_vc1.1_XM_001625997.3	F223_2.00	0.598692764790911	I	T220992_2.00	M00385_2.00	Nvec_v1g127828	Homeobox.HG2.18:ANTP_NANOG/ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8	Homeodomains:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	Nvec_vc1.1_XM_001625997.3	100	Itvl_overlap
Nvec_vc1.1_XM_001625997.3	F223_2.00	0.598692764790911	I	T220992_2.00	M00438_2.00	Nvec_v1g127828	Homeobox.HG2.18:ANTP_NANOG/ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8	Homeodomains:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	Nvec_vc1.1_XM_001625997.3	100	Itvl_overlap
Nvec_vc1.1_XM_001625997.3	F223_2.00	0.598692764790911	I	T220992_2.00	M00514_2.00	Nvec_v1g127828	Homeobox.HG2.18:ANTP_NANOG/ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8	Homeodomains:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	Nvec_vc1.1_XM_001625997.3	100	Itvl_overlap
Nvec_vc1.1_XM_001625997.3	F223_2.00	0.598692764790911	I	T220992_2.00	M00520_2.00	Nvec_v1g127828	Homeobox.HG2.18:ANTP_NANOG/ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8	Homeodomains:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	Nvec_vc1.1_XM_001625997.3	100	Itvl_overlap
Nvec_vc1.1_XM_001625997.3	F223_2.00	0.598692764790911	I	T220992_2.00	M00800_2.00	Nvec_v1g127828	Homeobox.HG2.18:ANTP_NANOG/ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8	Homeodomains:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	Nvec_vc1.1_XM_001625997.3	100	Itvl_overlap
Nvec_vc1.1_XM_001625997.3	F223_2.00	0.598692764790911	I	T220992_2.00	M02181_2.00	Nvec_v1g127828	Homeobox.HG2.18:ANTP_NANOG/ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8	Homeodomains:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	Nvec_vc1.1_XM_001625997.3	100	Itvl_overlap
Nvec_vc1.1_XM_001625997.3	F223_2.00	0.598692764790911	I	T220992_2.00	M03854_2.00	Nvec_v1g127828	Homeobox.HG2.18:ANTP_NANOG/ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8	Homeodomains:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	Nvec_vc1.1_XM_001625997.3	100	Itvl_overlap
Nvec_vc1.1_XM_032373618.2	F223_2.00	0.598692764790911	I	T220993_2.00	M00301_2.00	Nvec_v1g127891	Homeobox.HG2.18:ANTP_NANOG/ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8	Homeodomains:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	Nvec_vc1.1_XM_032373618.2	100	Itvl_overlap
Nvec_vc1.1_XM_032373618.2	F223_2.00	0.598692764790911	I	T220993_2.00	M00302_2.00	Nvec_v1g127891	Homeobox.HG2.18:ANTP_NANOG/ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8	Homeodomains:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	Nvec_vc1.1_XM_032373618.2	100	Itvl_overlap
Nvec_vc1.1_XM_032373618.2	F223_2.00	0.598692764790911	I	T220993_2.00	M00320_2.00	Nvec_v1g127891	Homeobox.HG2.18:ANTP_NANOG/ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8	Homeodomains:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	Nvec_vc1.1_XM_032373618.2	100	Itvl_overlap
Nvec_vc1.1_XM_032373618.2	F223_2.00	0.598692764790911	I	T220993_2.00	M00321_2.00	Nvec_v1g127891	Homeobox.HG2.18:ANTP_NANOG/ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8	Homeodomains:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	Nvec_vc1.1_XM_032373618.2	100	Itvl_overlap
Nvec_vc1.1_XM_032373618.2	F223_2.00	0.598692764790911	I	T220993_2.00	M00322_2.00	Nvec_v1g127891	Homeobox.HG2.18:ANTP_NANOG/ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8	Homeodomains:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	Nvec_vc1.1_XM_032373618.2	100	Itvl_overlap
Nvec_vc1.1_XM_032373618.2	F223_2.00	0.598692764790911	I	T220993_2.00	M00323_2.00	Nvec_v1g127891	Homeobox.HG2.18:ANTP_NANOG/ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8	Homeodomains:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	Nvec_vc1.1_XM_032373618.2	100	Itvl_overlap
Nvec_vc1.1_XM_032373618.2	F223_2.00	0.598692764790911	I	T220993_2.00	M00324_2.00	Nvec_v1g127891	Homeobox.HG2.18:ANTP_NANOG/ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8	Homeodomains:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	Nvec_vc1.1_XM_032373618.2	100	Itvl_overlap
Nvec_vc1.1_XM_032373618.2	F223_2.00	0.598692764790911	I	T220993_2.00	M00404_2.00	Nvec_v1g127891	Homeobox.HG2.18:ANTP_NANOG/ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8	Homeodomains:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	Nvec_vc1.1_XM_032373618.2	100	Itvl_overlap
Nvec_vc1.1_XM_032373618.2	F223_2.00	0.598692764790911	I	T220993_2.00	M00496_2.00	Nvec_v1g127891	Homeobox.HG2.18:ANTP_NANOG/ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8	Homeodomains:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	Nvec_vc1.1_XM_032373618.2	100	Itvl_overlap
Nvec_vc1.1_XM_032373618.2	F223_2.00	0.598692764790911	I	T220993_2.00	M00497_2.00	Nvec_v1g127891	Homeobox.HG2.18:ANTP_NANOG/ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8	Homeodomains:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	Nvec_vc1.1_XM_032373618.2	100	Itvl_overlap
Nvec_vc1.1_XM_032373618.2	F223_2.00	0.598692764790911	I	T220993_2.00	M00559_2.00	Nvec_v1g127891	Homeobox.HG2.18:ANTP_NANOG/ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8	Homeodomains:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	Nvec_vc1.1_XM_032373618.2	100	Itvl_overlap
Nvec_vc1.1_XM_032373618.2	F223_2.00	0.598692764790911	I	T220993_2.00	M02686_2.00	Nvec_v1g127891	Homeobox.HG2.18:ANTP_NANOG/ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8	Homeodomains:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	Nvec_vc1.1_XM_032373618.2	100	Itvl_overlap
Nvec_vc1.1_XM_032373618.2	F223_2.00	0.598692764790911	I	T220993_2.00	M03809_2.00	Nvec_v1g127891	Homeobox.HG2.18:ANTP_NANOG/ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8	Homeodomains:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	Nvec_vc1.1_XM_032373618.2	100	Itvl_overlap
Nvec_vc1.1_XM_032373618.2	F223_2.00	0.598692764790911	I	T220993_2.00	M05042_2.00	Nvec_v1g127891	Homeobox.HG2.18:ANTP_NANOG/ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8	Homeodomains:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	Nvec_vc1.1_XM_032373618.2	100	Itvl_overlap
Nvec_vc1.1_XM_032373618.2	F223_2.00	0.598692764790911	I	T220993_2.00	M05043_2.00	Nvec_v1g127891	Homeobox.HG2.18:ANTP_NANOG/ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8	Homeodomains:like:ANTP_NKX2-1/ANTP_NKX2-2/ANTP_NKX2-3/ANTP_NKX2-4/ANTP_NKX2-5/ANTP_NKX2-6/ANTP_NKX2-8/ANTP_NKX3-1/ANTP_NKX3-2:likeclu:5/8/10/12	Nvec_vc1.1_XM_032373618.2	100	Itvl_overlap
